game_id,team_id,side_id,opp_team_id,possession_id,first_event_id,first_event_type,first_player_id,first_on_court_player_id,cause_type,resolution_type,resolution_is_turnover,last_player_id,points_scored,opp_points_scored_next,second_chance_pts,is_after_turnover,dribbles,passes,passes_incl_inbounds,players_involved,players_involved_incl_inbounders,oreb,true_fga,true_threepta,fta,p1,p2,p3,p4,p5,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5
20191024-1845-lions-lostangels,lions,0,lostangels,1,268d9292-5b09-4413-950b-a28e0db9b619,StartOfPeriod,lions-diego,lions-diego,NULL,ThreePointShotMissed,0,lions-foley,0,0,0,0,2,4,4,5,5,0,1,1,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,2,04e38a06-a463-4b41-a1db-c1ea55f823c0,PlayerControl,lostangels-carlos,lostangels-carlos,ThreePointShotMissed,LostBall,1,lostangels-rob,0,0,0,0,1,4,4,4,4,0,0,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,3,825fa32b-11cf-432b-b1c0-994b750c6f75,Steal,lions-foley,lions-foley,LostBall,TwoPointShotMissed,0,greenmachine-andris,0,2,0,1,2,2,2,3,3,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,4,d38fc558-f8c9-4d04-9e79-a685690b7c7a,PlayerControl,kissmygrass-steph,kissmygrass-steph,TwoPointShotMissed,TwoPointShotMade,0,lostangels-carlos,2,0,0,0,2,8,8,5,5,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,5,bbbebc66-b1b0-4848-a696-1d5d10d3de3e,ThrowIn,lions-foley,lions-telle,TwoPointShotMade,TwoPointShotMissed,0,lions-kata,0,0,0,0,2,1,2,2,3,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,6,da420d94-8c8b-4660-96a1-d999aad5fc77,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,ThreePointShotMissed,0,lostangels-jazeps,0,0,0,0,1,1,1,2,2,0,1,1,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,7,38a626c4-9b03-4911-bc0e-94018e6b4623,PlayerControl,lions-diego,lions-diego,ThreePointShotMissed,LostBall,1,greenmachine-andris,0,2,0,0,1,1,1,2,2,0,0,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,8,e002faa7-c36a-4d3e-829f-8c5da2d9f19b,Steal,lostangels-jazeps,lostangels-jazeps,LostBall,TwoPointShotMade,0,lostangels-jazeps,2,0,0,1,1,0,0,1,1,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,9,39cd9559-398d-4807-bc73-ea0e646e5f37,ThrowIn,lions-foley,lions-telle,TwoPointShotMade,TwoPointShotMissed,0,lions-kata,0,0,0,0,2,3,4,4,4,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,10,3d79c586-93f2-4d95-bd7b-be5efc90507d,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,TwoPointShotMissed,0,lostangels-rob,0,0,0,0,2,2,2,2,2,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,11,12619f97-545a-4013-bf22-1c9831a161d8,PlayerControl,lions-foley,lions-foley,TwoPointShotMissed,LostBall,1,lions-foley,0,2,0,0,0,0,0,1,1,0,0,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,12,0f37e41e-d294-4abe-ad85-aa9365c9c0e2,Steal,lostangels-daria,lostangels-daria,LostBall,TwoPointShotMade,0,lostangels-rob,2,0,0,1,1,1,1,2,2,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,13,a9e6502a-534c-4846-aabd-314c896615d5,ThrowIn,lions-foley,lions-telle,TwoPointShotMade,TwoPointShotMissed,0,lions-kata,0,2,0,0,3,3,4,3,4,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,14,67eafd96-3936-4432-9460-da7984247269,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,TwoPointShotMade,0,lostangels-jazeps,2,0,0,0,1,1,1,2,2,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,15,e825b039-2f5a-4f00-9cdf-72e62a43162c,ThrowIn,lions-kata,lions-telle,TwoPointShotMade,LostBall,1,lions-foley,0,2,0,0,1,1,2,2,3,0,0,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,16,6ac3a826-c2d7-467a-abc3-b8fd971c396c,Steal,lostangels-jazeps,lostangels-jazeps,LostBall,TwoPointShotMade,0,lostangels-jazeps,2,0,0,1,1,0,0,1,1,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,17,b75edf1e-b66e-4ca8-87b2-3956419e17ee,ThrowIn,lions-kata,lions-diego,TwoPointShotMade,TwoPointShotMissed,0,lions-foley,0,0,0,0,3,4,5,4,4,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,18,8881692b-942e-410b-9ae6-c74e58989c68,PlayerControl,kissmygrass-steph,kissmygrass-steph,TwoPointShotMissed,OutOfBounds_Turnover,1,lostangels-rob,0,0,0,0,4,9,10,5,5,3,3,2,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,19,50ec1876-1cb1-4b2f-a720-027819a5530b,ThrowIn,lions-foley,lions-diego,OutOfBounds_Turnover,TwoPointShotMissed,0,lions-kata,0,0,0,1,1,2,3,3,4,0,1,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,20,f89c58ed-d263-4d25-bc4b-7c2b7201e2cf,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,TwoPointShotMissed,0,lostangels-carlos,0,0,0,0,1,2,2,3,3,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,21,166eebb1-0482-4f4e-bbc6-12d65859de6d,PlayerControl,lions-foley,lions-foley,TwoPointShotMissed,BadPass,1,lions-foley,0,2,0,0,1,0,0,1,1,0,0,0,0,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,22,1af0ba35-4e03-4250-a6f3-47cd68ef255e,Steal,lostangels-jazeps,lostangels-jazeps,BadPass,TwoPointShotMade,0,lostangels-rob,2,0,0,1,1,3,3,2,2,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-diego,lions-telle,lions-foley,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,23,32e80d0f-43c7-43be-9069-2c548c996e03,ThrowIn,lions-telle,lions-rashid,TwoPointShotMade,BadPass,1,lions-diego,0,2,0,0,2,3,4,3,4,0,0,0,0,lions-kata,lions-telle,greenmachine-andris,lions-rashid,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,24,11e621df-0dc3-4054-bd5a-26808dbd16fa,ThrowIn,lostangels-jazeps,lostangels-daria,BadPass,TwoPointShotMade,0,lostangels-rob,2,0,0,1,0,5,6,4,4,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-kata,lions-telle,greenmachine-andris,lions-rashid,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,25,85d8790c-5f24-4abe-8f02-f136d1167672,ThrowIn,lions-rashid,lions-diego,TwoPointShotMade,OutOfBounds_Turnover,1,greenmachine-andris,0,2,0,0,2,5,6,5,5,0,0,0,0,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,26,ff67a81e-6d01-42fc-ba27-92576574f086,ThrowIn,lostangels-carlos,lostangels-daria,OutOfBounds_Turnover,TwoPointShotMade,0,lostangels-rob,2,0,0,1,1,1,2,2,3,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,27,56b9e889-fd59-44fa-824d-0317bd6ecf5d,ThrowIn,lions-mychelle,lions-diego,TwoPointShotMade,ThreePointShotMissed,0,lions-kata,0,2,0,0,4,5,6,5,5,0,1,1,0,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,28,c7f81539-4cf7-41c6-9989-0cc97e494133,PlayerControl,lostangels-jazeps,lostangels-jazeps,ThreePointShotMissed,TwoPointShotMade,0,lostangels-carlos,2,2,2,0,5,6,6,4,4,1,2,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,29,7a7c3f52-45db-4cf6-8a89-adc3128ddd5f,ThrowIn,lions-mychelle,lions-rashid,TwoPointShotMade,TwoPointShotMade,0,lions-diego,2,0,2,0,3,2,3,2,2,1,2,0,0,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,30,85a0c269-c6dc-4130-a596-6d157371a83f,ThrowIn,lostangels-rob,lostangels-daria,TwoPointShotMade,BadPass,1,lostangels-rob,0,2,0,0,2,3,4,3,3,0,0,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,31,53a3985c-b313-48aa-ae05-d14903f340d1,Steal,lions-diego,lions-diego,BadPass,TwoPointShotMade,0,lions-kata,2,2,0,1,2,1,1,2,2,0,1,0,0,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,32,87909a51-a1b8-45af-9a88-d58e9fb977c8,ThrowIn,kissmygrass-steph,lostangels-daria,TwoPointShotMade,TwoPointShotMade,0,lostangels-rob,2,0,0,0,1,2,3,3,4,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,33,95fb0a15-23d7-4ccb-a2ec-a073637d1ee2,ThrowIn,lions-diego,lions-rashid,TwoPointShotMade,BadPass,1,greenmachine-andris,0,2,0,0,4,5,6,4,4,0,0,0,0,greenmachine-andris,lions-rashid,lions-diego,lions-mychelle,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,34,93342c00-9af5-478a-9586-abd30ca4f31d,ThrowIn,lostangels-carlos,lostangels-daria,BadPass,TwoPointShotMade,0,lostangels-carlos,2,2,0,1,3,4,5,4,4,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle
20191024-1845-lions-lostangels,lions,0,lostangels,35,57357424-83f0-47b3-8153-107ba4d6f234,ThrowIn,lions-foley,lions-rashid,TwoPointShotMade,TwoPointShotMade,0,lions-foley,2,2,0,0,2,1,2,2,2,0,1,0,0,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,36,92a9a408-5e68-43ef-8078-c1b802d8b940,ThrowIn,lostangels-carlos,lostangels-daria,TwoPointShotMade,TwoPointShotMade,0,lostangels-rob,2,0,2,0,3,4,5,3,4,1,2,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle
20191024-1845-lions-lostangels,lions,0,lostangels,37,70019cd5-b4d0-4daf-ae80-97f463beebb4,ThrowIn,lions-foley,lions-rashid,TwoPointShotMade,TwoPointShotMissed,0,greenmachine-andris,0,0,0,0,4,5,6,5,5,0,1,0,0,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,38,e4e0ac15-5c22-4c7a-9507-e380af545a22,PlayerControl,kissmygrass-steph,kissmygrass-steph,TwoPointShotMissed,TwoPointShotMissed,0,lostangels-jazeps,0,0,0,0,2,2,2,3,3,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle
20191024-1845-lions-lostangels,lions,0,lostangels,39,ef5234b4-2a8b-49c1-a6e2-0aea4cbbb1a0,PlayerControl,lions-foley,lions-foley,TwoPointShotMissed,BadPass,1,lions-foley,0,0,0,0,1,0,0,1,1,0,0,0,0,greenmachine-andris,lions-rashid,lions-mychelle,lions-foley,lions-telle,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,40,a14ff715-6b22-444a-87d7-d0829f338f38,Steal,kissmygrass-steph,kissmygrass-steph,BadPass,BadPass,1,lostangels-jazeps,0,0,0,1,2,2,2,3,3,0,0,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,41,f4db4b5b-bcd8-4ef1-a2bc-884f5373eb81,ThrowIn,lions-diego,lions-mychelle,BadPass,ThreePointShotMissed,0,lions-rashid,0,2,0,1,2,1,2,2,3,0,1,1,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,42,7ae5300e-d8cc-420d-a8e7-f17cbd81ee34,PlayerControl,lostangels-carlos,lostangels-carlos,ThreePointShotMissed,TwoPointShotMade,0,lostangels-rob,2,0,0,0,1,2,2,3,3,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,43,c6c027d9-3494-4010-a2d3-434a22577cfe,ThrowIn,lions-diego,lions-rashid,TwoPointShotMade,ThreePointShotMissed,0,lions-mychelle,0,2,0,0,1,1,2,2,3,0,1,1,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,44,9cec9537-ec85-46fb-bb4e-83a7ee28e563,PlayerControl,lostangels-rob,lostangels-rob,ThreePointShotMissed,TwoPointShotMade,0,lostangels-rob,2,0,2,0,1,1,1,2,2,1,2,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,45,1017a327-fe6f-4caa-8d7c-8b0431ea7896,ThrowIn,lions-mychelle,lions-rashid,TwoPointShotMade,BadPass,1,lions-rashid,0,2,0,0,3,3,4,3,3,0,0,0,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,46,5b92bbbf-4e1d-4dfe-82a4-e0900ec4c736,Steal,lostangels-jazeps,lostangels-jazeps,BadPass,TwoPointShotMade,0,lostangels-jazeps,2,0,0,1,1,0,0,1,1,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,47,73571882-b9dd-4cca-9d81-3b058183d18f,ThrowIn,lions-rashid,lions-mychelle,TwoPointShotMade,ThreePointShotMissed,0,lions-foley,0,0,0,0,2,3,4,4,4,0,1,1,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,48,20d160fd-8f1c-4a50-bca6-276b84d7ad70,PlayerControl,lostangels-rob,lostangels-rob,ThreePointShotMissed,TwoPointShotMissed,0,lostangels-carlos,0,0,0,0,3,4,4,5,5,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,49,63290f78-0ab5-4fea-a8d6-aca36d8d34e5,PlayerControl,lions-rashid,lions-rashid,TwoPointShotMissed,TwoPointShotMissed,0,lions-telle,0,0,0,0,2,2,2,3,3,0,1,0,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,50,60325763-7335-4767-9356-a47d1b62b178,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,TwoPointShotMissed,0,lostangels-rob,0,2,0,0,3,4,4,4,4,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,51,75fceb93-b88e-491d-9446-df2af2d98aeb,PlayerControl,lions-rashid,lions-rashid,TwoPointShotMissed,TwoPointShotMade,0,lions-mychelle,2,0,2,0,2,2,2,3,3,1,2,0,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,52,11b0762d-d7fe-4317-8ee0-ea9012867a44,ThrowIn,kissmygrass-steph,lostangels-daria,TwoPointShotMade,DefensiveRebound,0,lostangels-carlos,0,0,0,0,2,0,2,2,3,1,2,0,2,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,53,a8dac958-917c-4372-9ec0-5eff4ea432e1,ThrowIn,lions-rashid,lions-foley,DefensiveRebound,ThreePointShotMissed,0,lions-rashid,0,2,0,0,1,1,2,2,2,0,1,1,0,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,54,5755a8f7-79e8-4e9f-8d81-8791ccb9109c,PlayerControl,lostangels-rob,lostangels-rob,ThreePointShotMissed,TwoPointShotMade,0,lostangels-daria,2,0,0,0,2,7,8,4,5,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-mychelle,lions-foley,lions-telle,lions-diego
20191024-1845-lions-lostangels,lions,0,lostangels,55,34c796df-96a0-44b0-a756-d7c84ede1009,ThrowIn,lions-kata,lions-diego,TwoPointShotMade,ThreePointShotMissed,0,lions-rashid,0,0,0,0,2,3,4,2,3,0,1,1,0,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,56,529a4924-85a4-439d-904c-c93823321abf,PlayerControl,lostangels-rob,lostangels-rob,ThreePointShotMissed,BadPass,1,lostangels-rob,0,0,0,0,0,0,0,1,1,0,0,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,57,a9726da2-08d8-4326-8b29-2a702deac423,Steal,lions-kata,lions-kata,BadPass,TwoPointShotMissed,0,lions-kata,0,2,0,1,1,0,0,1,1,0,1,0,0,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,58,a7598e58-41fc-4fff-9f21-24930915551a,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,TwoPointShotMade,0,lostangels-jazeps,2,0,0,0,0,1,1,2,2,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,59,d4b2a827-f606-4d0d-afb5-e10a9f288fea,ThrowIn,lions-kata,lions-diego,TwoPointShotMade,ThreePointShotMissed,0,lions-rashid,0,2,0,0,1,1,2,2,3,0,1,1,0,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,60,d4309b36-4bcc-4c35-89f3-8c1f59f91cf8,PlayerControl,kissmygrass-steph,kissmygrass-steph,ThreePointShotMissed,TwoPointShotMade,0,lostangels-carlos,2,0,0,0,2,3,3,4,4,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,61,1bf566ec-c3fe-4489-9a3e-37163c5e9123,ThrowIn,lions-kata,lions-diego,TwoPointShotMade,TwoPointShotMissed,0,lions-diego,0,0,0,0,2,2,3,2,3,0,1,0,0,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,62,33b1389d-dcfb-4e54-8424-d5b40c92084f,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,OutOfBounds_Turnover,1,kissmygrass-steph,0,0,0,0,1,2,2,3,3,0,0,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-rashid,lions-foley,lions-telle,lions-diego,lions-kata
20191024-1845-lions-lostangels,lions,0,lostangels,63,09905775-5271-4391-b8a4-72a1d8e1d2e8,ThrowIn,lions-kata,greenmachine-andris,OutOfBounds_Turnover,TwoPointShotMissed,0,lions-diego,0,0,0,1,0,1,2,2,3,0,1,0,0,lions-foley,lions-telle,lions-diego,lions-kata,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
20191024-1845-lions-lostangels,lostangels,1,lions,64,0db9c309-fce3-4856-8303-9d445216f615,PlayerControl,lostangels-rob,lostangels-rob,TwoPointShotMissed,TwoPointShotMissed,0,lostangels-jazeps,0,0,0,0,1,2,3,3,3,0,1,0,0,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob,lions-foley,lions-telle,lions-diego,lions-kata,greenmachine-andris
20191024-1845-lions-lostangels,lions,0,lostangels,65,e9a6eb01-4fb0-402d-bb8a-3bad83b741df,PlayerControl,lions-diego,lions-diego,TwoPointShotMissed,TwoPointShotMissed,0,lions-telle,0,0,0,0,3,2,2,3,3,1,2,0,0,lions-foley,lions-telle,lions-diego,lions-kata,greenmachine-andris,lostangels-daria,lostangels-jazeps,kissmygrass-steph,lostangels-carlos,lostangels-rob
