game_id,team_id,player_id,side_id,opp_team_id,game_version,pts,fgm,fga,fgperc,twoptm,twopta,twoptperc,threeptm,threepta,threeptperc,ftm,fta,ftperc,oreb,dreb,reb,ast,tov,stl,blk,blka,fc,sfc,nsfc,fd,sfd,nsfd,pir,plus_minus_pts,seconds_played,plus_minus_reb,plus_minus_ast,plus_minus_stl,plus_minus_tov,plus_minus_fc,outcome
20191114-1930-hotshots-lions,lions,lions-rashid,1,hotshots,5200,2,1,8,12.5,1,6,16.7,0,2,0,0,0,0,2,4,6,0,1,0,0,2,2,1,1,0,0,0,-4,-31,1540,-22,-9,2,-4,10,d
20191114-1930-hotshots-lions,lions,greenmachine-andris,1,hotshots,5200,0,0,5,0,0,5,0,0,0,0,0,2,0,0,2,2,3,1,2,0,1,2,0,2,1,1,0,-3,-30,1845,-27,-6,3,-7,9,d
20191114-1930-hotshots-lions,lions,lostangels-aldis,1,hotshots,5200,2,1,4,25.0,1,2,50.0,0,2,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,2,-9,849,-15,0,-1,-4,3,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-boma,0,camdenhells,5200,15,6,18,33.3,6,15,40.0,0,3,0,3,4,75.0,5,7,12,1,2,4,5,0,2,1,1,3,2,1,23,-12,1970,-5,-8,1,0,-5,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-tanky,0,camdenhells,5200,4,1,11,9.1,1,7,14.3,0,4,0,2,2,100.0,4,3,7,0,3,0,0,0,0,0,0,3,1,2,1,-17,1925,-9,-9,2,-1,-6,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-mikey,0,camdenhells,5200,9,3,4,75.0,3,4,75.0,0,0,0,3,6,50.0,2,5,7,2,2,2,0,0,2,2,0,6,4,2,18,-14,2040,-6,-9,2,-1,-6,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-stephanie,0,camdenhells,5200,0,0,7,0,0,5,0,0,2,0,0,2,0,1,3,4,0,2,0,0,1,2,1,1,1,1,0,-9,-17,1676,-5,-9,-1,3,-5,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-zoey,0,camdenhells,5200,0,0,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-8,-12,1550,-6,-6,2,-2,-5,d
20191114-2015-northlondonlions-camdenhells,northlondonlions,northlondonlions-banksy,0,camdenhells,5200,4,2,4,50.0,2,2,100.0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,1038,1,-4,4,-4,-3,d
20191114-2015-northlondonlions-camdenhells,camdenhells,camdenhells-davidgalindo,1,northlondonlions,5200,2,0,6,0,0,6,0,0,0,0,2,2,100.0,2,4,6,2,1,1,0,1,1,0,1,1,1,0,3,16,978,7,5,3,-2,2,w
20191114-2015-northlondonlions-camdenhells,camdenhells,camdenhells-sean,1,northlondonlions,5200,8,3,4,75.0,3,4,75.0,0,0,0,2,2,100.0,0,1,1,5,2,0,0,0,1,1,0,1,1,0,11,-2,1059,-1,4,-5,3,4,w
20191114-2015-northlondonlions-camdenhells,camdenhells,lostangels-sophie,1,northlondonlions,5200,3,1,1,100.0,1,1,100.0,0,0,0,1,2,50.0,0,2,2,1,1,1,1,0,4,4,0,1,1,0,3,10,1693,4,8,-2,0,5,w
20191114-2015-northlondonlions-camdenhells,camdenhells,rockets-anna,1,northlondonlions,5200,2,1,2,50.0,1,2,50.0,0,0,0,0,0,0,1,3,4,0,1,1,0,0,0,0,0,0,0,0,5,12,642,5,3,1,-2,2,w
20191114-2015-northlondonlions-camdenhells,camdenhells,rockets-malachi,1,northlondonlions,5200,6,3,5,60.0,3,5,60.0,0,0,0,0,0,0,1,5,6,0,0,0,1,1,1,1,0,0,0,0,9,0,989,-2,4,-4,1,3,w
20191114-2015-northlondonlions-camdenhells,camdenhells,greenmachine-ahmed,1,northlondonlions,5200,4,2,9,22.2,2,7,28.6,0,2,0,0,0,0,1,3,4,3,1,0,0,2,4,1,3,0,0,0,-3,12,980,7,4,2,0,4,w
20191114-2015-northlondonlions-camdenhells,camdenhells,camdenhells-jess,1,northlondonlions,5200,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,6,1743,3,7,-3,4,5,w
20191114-2015-northlondonlions-camdenhells,camdenhells,lostangels-rob,1,northlondonlions,5200,14,7,16,43.8,7,16,43.8,0,0,0,0,2,0,5,6,11,1,2,1,0,0,1,1,0,2,1,1,15,18,1083,7,6,3,-1,3,w
20191114-2015-northlondonlions-camdenhells,camdenhells,lions-alfie,1,northlondonlions,5200,7,3,7,42.9,3,7,42.9,0,0,0,1,2,50.0,2,1,3,0,3,0,0,1,1,0,1,2,1,1,2,-2,1026,0,4,-5,2,2,w
20191114-2100-rockets-burritos,rockets,rockets-alex,0,burritos,5200,7,2,8,25.0,1,4,25.0,1,4,25.0,2,3,66.7,2,4,6,3,1,4,0,0,4,2,2,2,1,1,10,9,1323,-4,4,6,-6,-1,w
20191114-2100-rockets-burritos,rockets,rockets-anna,0,burritos,5200,4,2,5,40.0,2,5,40.0,0,0,0,0,0,0,0,2,2,1,1,3,0,0,0,0,0,1,0,1,7,13,1337,-4,6,5,-6,1,w
20191114-2100-rockets-burritos,rockets,rockets-darnell,0,burritos,5200,15,6,7,85.7,3,4,75.0,3,3,100.0,0,0,0,1,2,3,0,2,0,0,0,1,0,1,0,0,0,14,14,1305,-1,2,6,-7,-2,w
20191114-2100-rockets-burritos,rockets,rockets-janis,0,burritos,5200,11,3,6,50.0,1,3,33.3,2,3,66.7,3,6,50.0,0,5,5,2,4,4,0,0,1,0,1,4,2,2,15,18,1568,2,6,4,-5,-2,w
20191114-2100-rockets-burritos,rockets,rockets-marc,0,burritos,5200,12,4,10,40.0,4,9,44.4,0,1,0,4,9,44.4,1,4,5,2,3,0,1,0,5,1,4,7,5,2,8,19,1674,0,9,2,-7,1,w
20191114-2100-rockets-burritos,rockets,rockets-patricia,0,burritos,5200,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,9,1176,-2,2,3,-7,-1,w
20191114-2100-rockets-burritos,rockets,rockets-paul,0,burritos,5200,4,2,5,40.0,2,4,50.0,0,1,0,0,0,0,1,3,4,6,2,2,0,0,2,1,1,1,0,1,10,18,1815,-1,6,4,-7,-1,w
20191114-2100-rockets-burritos,burritos,burritos-armelle,1,rockets,5200,2,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,3,3,1,2,2,0,0,0,0,0,1,0,1,7,-13,1119,-1,-2,-6,6,3,d
20191114-2100-rockets-burritos,burritos,burritos-sylwia,1,rockets,5200,4,2,2,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,6,-21,1538,2,-7,-7,8,-2,d
20191114-2100-rockets-burritos,burritos,burritos-wouter,1,rockets,5200,12,5,16,31.2,5,15,33.3,0,1,0,2,5,40.0,3,6,9,2,8,3,0,0,8,3,5,6,3,3,2,-20,2040,2,-7,-6,9,1,d
20191114-2100-rockets-burritos,burritos,dropbears-mary,1,rockets,5200,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,-5,-6,1423,3,-5,1,4,1,d
20191114-2100-rockets-burritos,burritos,lostangels-rob,1,rockets,5200,7,3,6,50.0,3,6,50.0,0,0,0,1,2,50.0,4,6,10,3,4,2,0,0,5,3,2,4,1,3,13,-20,2040,2,-7,-6,9,1,d
20191114-2100-rockets-burritos,burritos,saturdays-pete,1,rockets,5200,8,3,11,27.3,1,4,25.0,2,7,28.6,0,0,0,0,5,5,2,4,0,0,1,1,1,0,1,0,1,2,-20,2040,2,-7,-6,9,1,d
20191121-1845-rockets-greenmachine,rockets,rockets-alex,0,greenmachine,5300,8,4,6,66.7,4,6,66.7,0,0,0,0,1,0,1,5,6,2,2,5,0,1,0,0,0,2,1,1,17,38,1254,12,13,10,-6,1,w
20191121-1845-rockets-greenmachine,rockets,rockets-anna,0,greenmachine,5300,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,-2,28,1266,7,9,7,-2,2,w
20191121-1845-rockets-greenmachine,rockets,rockets-darnell,0,greenmachine,5300,18,9,14,64.3,9,12,75.0,0,2,0,0,3,0,1,2,3,1,3,2,0,1,1,1,0,2,2,0,13,17,1110,4,5,7,-3,3,w
20191121-1845-rockets-greenmachine,rockets,rockets-janis,0,greenmachine,5300,5,2,4,50.0,1,2,50.0,1,2,50.0,0,0,0,0,3,3,2,3,2,0,0,0,0,0,0,0,0,7,36,1791,15,14,12,-6,3,w
20191121-1845-rockets-greenmachine,rockets,rockets-marc,0,greenmachine,5300,16,6,9,66.7,6,8,75.0,0,1,0,4,5,80.0,1,2,3,2,4,1,0,0,4,2,2,3,3,0,13,16,1325,7,9,5,0,6,w
20191121-1845-rockets-greenmachine,rockets,rockets-patricia,0,greenmachine,5300,2,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,3,3,3,1,1,0,0,2,0,2,0,0,0,6,18,1022,6,7,7,-2,3,w
20191121-1845-rockets-greenmachine,rockets,rockets-paul,0,greenmachine,5300,12,5,5,100.0,5,5,100.0,0,0,0,2,2,100.0,1,2,3,8,0,4,1,0,4,2,2,3,0,3,27,36,1148,11,11,10,-6,-3,w
20191121-1845-rockets-greenmachine,rockets,rockets-thriston,0,greenmachine,5300,1,0,3,0,0,3,0,0,0,0,1,2,50.0,2,9,11,1,0,2,3,0,4,0,4,2,1,1,12,16,1284,8,7,7,0,5,w
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-alison,1,rockets,5300,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-2,-16,997,-5,-6,-4,0,-5,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-kelli,1,rockets,5300,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,-6,-25,1023,-9,-11,-7,4,-2,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-sergio,1,rockets,5300,10,3,10,30.0,3,10,30.0,0,0,0,4,5,80.0,0,0,0,0,3,1,0,1,4,1,3,4,3,1,-1,-37,1927,-13,-13,-13,5,-4,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-victoria,1,rockets,5300,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,5,0,0,0,1,0,1,1,1,0,-7,-13,820,-5,-4,-6,1,0,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-jayd,1,rockets,5300,4,2,16,12.5,2,14,14.3,0,2,0,0,2,0,1,4,5,0,3,0,0,1,1,1,0,4,1,3,-8,-36,1799,-11,-12,-10,3,-4,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-ring-james,1,rockets,5300,0,0,3,0,0,3,0,0,0,0,0,2,0,2,2,4,1,0,0,0,1,3,2,1,2,0,2,-2,-20,954,-6,-8,-7,3,-4,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-marina,1,rockets,5300,3,1,2,50.0,0,1,0,1,1,100.0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,3,0,3,1,-26,1254,-9,-9,-9,5,-1,d
20191121-1845-rockets-greenmachine,greenmachine,greenmachine-ring-enrique,1,rockets,5300,4,1,4,25.0,1,4,25.0,0,0,0,2,2,100.0,2,6,8,2,0,3,2,0,3,3,0,2,1,1,15,-30,1384,-12,-11,-8,3,2,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-tanky,0,lions,5300,20,7,13,53.8,3,7,42.9,4,6,66.7,2,3,66.7,1,5,6,1,0,0,0,0,1,0,1,3,2,1,22,0,1528,8,-1,-2,1,-4,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-banksy,0,lions,5300,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,-3,-3,852,5,0,-4,5,-5,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-kylie,0,lions,5300,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,-2,1010,1,0,-3,1,0,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-kat,0,lions,5300,2,1,3,33.3,1,1,100.0,0,2,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,1,3,-5,1032,-2,-2,0,-2,-2,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-boma,0,lions,5300,16,4,16,25.0,2,10,20.0,2,6,33.3,6,8,75.0,6,3,9,0,3,1,2,0,3,1,2,5,3,2,13,-5,1587,0,-3,-2,2,-5,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-tom,0,lions,5300,5,1,3,33.3,1,3,33.3,0,0,0,3,4,75.0,2,5,7,1,3,1,0,0,2,1,1,3,2,1,9,-2,1153,7,-1,-2,0,-2,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-zoey,0,lions,5300,4,2,2,100.0,2,2,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,4,1187,4,0,1,0,3,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-kenny,0,lions,5300,4,2,5,40.0,2,3,66.7,0,2,0,0,1,0,1,3,4,6,1,1,0,0,5,1,4,4,1,3,9,6,1035,-2,1,1,-2,0,d
20191121-1930-northlondonlions-lions,northlondonlions,northlondonlions-mikey,0,lions,5300,1,0,4,0,0,2,0,0,2,0,1,2,50.0,1,2,3,1,2,0,1,0,3,2,1,2,1,1,-2,-8,820,-1,1,-4,5,5,d
20191121-1930-northlondonlions-lions,lions,lions-foley,1,northlondonlions,5300,9,1,6,16.7,1,2,50.0,0,4,0,7,10,70.0,1,4,5,0,2,0,1,0,5,1,4,8,3,5,8,3,1777,-2,-1,3,-3,-1,w
20191121-1930-northlondonlions-lions,lions,lions-gus,1,northlondonlions,5300,4,2,2,100.0,2,2,100.0,0,0,0,0,2,0,2,3,5,1,0,0,0,0,5,5,0,1,1,0,4,2,1681,-1,2,2,1,5,w
20191121-1930-northlondonlions-lions,lions,lions-kata,1,northlondonlions,5300,10,4,9,44.4,4,9,44.4,0,0,0,2,2,100.0,2,1,3,5,1,1,0,1,4,1,3,3,0,3,11,3,2040,-4,1,3,-2,2,w
20191121-1930-northlondonlions-lions,lions,lions-mychelle,1,northlondonlions,5300,11,5,13,38.5,5,12,41.7,0,1,0,1,3,33.3,2,4,6,0,2,1,0,1,2,1,1,4,2,2,7,3,2040,-4,1,3,-2,2,w
20191121-1930-northlondonlions-lions,lions,greenmachine-andris,1,northlondonlions,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,2,0,0,2,0,2,0,0,0,4,-1,1265,-5,0,0,-1,-1,w
20191121-1930-northlondonlions-lions,lions,lions-ring-jamal,1,northlondonlions,5300,21,8,16,50.0,7,10,70.0,1,6,16.7,4,6,66.7,2,4,6,0,4,5,0,1,1,1,0,3,1,2,19,5,1864,-4,2,4,-3,3,w
20191121-2015-hotshots-lostangels,hotshots,hotshots-sharad,0,lostangels,5300,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,-4,2,996,-1,0,-3,2,1,d
20191121-2015-hotshots-lostangels,hotshots,imports-dan,0,lostangels,5300,8,3,11,27.3,3,10,30.0,0,1,0,2,4,50.0,2,19,21,2,3,3,1,1,5,4,1,3,2,1,19,-2,1991,-1,1,-3,5,1,d
20191121-2015-hotshots-lostangels,hotshots,hotshots-bernard,0,lostangels,5300,14,7,12,58.3,7,12,58.3,0,0,0,0,0,0,1,0,1,2,2,2,0,2,1,0,1,1,0,1,10,0,1208,-1,3,-2,4,5,d
20191121-2015-hotshots-lostangels,hotshots,saturdays-claire,0,lostangels,5300,3,1,8,12.5,0,4,0,1,4,25.0,0,0,0,2,0,2,3,1,1,0,0,3,3,0,0,0,0,-2,-2,2014,0,1,-3,6,1,d
20191121-2015-hotshots-lostangels,hotshots,lions-kata,0,lostangels,5300,2,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,-7,1586,-3,1,-3,5,0,d
20191121-2015-hotshots-lostangels,hotshots,lions-mychelle,0,lostangels,5300,2,1,2,50.0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,482,3,0,0,1,1,d
20191121-2015-hotshots-lostangels,hotshots,lostangels-rob,0,lostangels,5300,4,1,3,33.3,1,3,33.3,0,0,0,2,2,100.0,0,3,3,0,1,0,0,0,2,0,2,1,1,0,3,-2,960,0,1,1,2,0,d
20191121-2015-hotshots-lostangels,hotshots,rockets-darnell,0,lostangels,5300,9,3,6,50.0,2,3,66.7,1,3,33.3,2,5,40.0,0,2,2,3,6,0,0,0,1,1,0,5,3,2,6,-4,967,3,-2,-2,5,-4,d
20191121-2015-hotshots-lostangels,lostangels,lostangels-aldis,1,hotshots,5300,2,0,4,0,0,1,0,0,3,0,2,2,100.0,0,2,2,0,3,1,0,0,2,0,2,1,0,1,-3,1,880,-1,-3,0,-3,-1,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-carlos,1,hotshots,5300,24,9,13,69.2,9,13,69.2,0,0,0,6,8,75.0,3,3,6,2,1,1,1,0,2,2,0,7,5,2,32,3,1838,-1,0,2,-6,0,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-carlotta,1,hotshots,5300,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-6,3,1361,-2,1,3,-5,3,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-daria,1,hotshots,5300,3,1,3,33.3,0,1,0,1,2,50.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7,1338,2,1,2,-5,-2,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-jazeps,1,hotshots,5300,7,3,12,25.0,3,9,33.3,0,3,0,1,2,50.0,2,6,8,3,2,5,1,0,0,0,0,1,1,0,13,3,1712,-1,-1,4,-6,-1,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-rolands,1,hotshots,5300,4,2,7,28.6,2,5,40.0,0,2,0,0,0,0,0,5,5,3,2,2,3,0,5,3,2,1,0,1,6,1,1641,3,1,3,-4,-1,w
20191121-2015-hotshots-lostangels,lostangels,lostangels-sophie,1,hotshots,5300,4,1,4,25.0,1,4,25.0,0,0,0,2,4,50.0,1,7,8,0,1,0,0,1,1,1,0,2,2,0,6,-8,1429,0,-4,1,-1,-3,w
20191121-2100-burritos-camdenhells,burritos,burritos-alex,0,camdenhells,5300,13,5,10,50.0,4,9,44.4,1,1,100.0,2,3,66.7,2,7,9,1,1,0,0,0,1,1,0,2,2,0,17,11,1321,-1,-6,1,-2,-1,w
20191121-2100-burritos-camdenhells,burritos,burritos-armelle,0,camdenhells,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w
20191121-2100-burritos-camdenhells,burritos,burritos-suzi,0,camdenhells,5300,2,1,4,25.0,1,4,25.0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,-2,7,1469,-1,-7,0,2,3,w
20191121-2100-burritos-camdenhells,burritos,burritos-sylwia,0,camdenhells,5300,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-3,3,1164,-7,-4,4,-2,0,w
20191121-2100-burritos-camdenhells,burritos,burritos-tom,0,camdenhells,5300,10,4,8,50.0,2,5,40.0,2,3,66.7,0,0,0,1,7,8,2,3,2,0,0,0,0,0,1,0,1,16,11,2039,-7,-8,3,-1,3,w
20191121-2100-burritos-camdenhells,burritos,burritos-wouter,0,camdenhells,5300,22,10,15,66.7,10,13,76.9,0,2,0,2,4,50.0,2,7,9,1,4,4,0,0,4,4,0,3,2,1,24,11,2022,-7,-8,3,-1,3,w
20191121-2100-burritos-camdenhells,burritos,dropbears-mary,0,camdenhells,5300,3,1,7,14.3,0,2,0,1,5,20.0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,-3,12,1445,-6,-5,2,-2,3,w
20191121-2100-burritos-camdenhells,burritos,hotshots-bernard,0,camdenhells,5300,4,2,4,50.0,2,4,50.0,0,0,0,0,0,0,0,1,1,3,1,1,0,0,3,1,2,0,0,0,3,0,733,-6,-2,2,1,4,w
20191121-2100-burritos-camdenhells,camdenhells,camdenhells-davidgalindo,1,burritos,5300,4,2,9,22.2,2,8,25.0,0,1,0,0,0,0,2,1,3,2,2,1,0,0,0,0,0,0,0,0,1,-10,1001,6,1,-2,1,-1,d
20191121-2100-burritos-camdenhells,camdenhells,camdenhells-sean,1,burritos,5300,4,2,5,40.0,2,5,40.0,0,0,0,0,3,0,1,2,3,8,4,2,0,0,0,0,0,3,2,1,10,-2,1307,0,8,-2,-1,-2,d
20191121-2100-burritos-camdenhells,camdenhells,lostangels-sophie,1,burritos,5300,6,3,7,42.9,3,7,42.9,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,5,-4,1739,9,9,0,-2,-4,d
20191121-2100-burritos-camdenhells,camdenhells,rockets-anna,1,burritos,5300,2,1,3,33.3,1,3,33.3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-1,-15,828,-3,2,-2,2,0,d
20191121-2100-burritos-camdenhells,camdenhells,rockets-malachi,1,burritos,5300,9,3,7,42.9,3,7,42.9,0,0,0,3,6,50.0,3,10,13,0,0,0,1,0,0,0,0,3,3,0,19,-10,1416,3,7,0,-2,-3,d
20191121-2100-burritos-camdenhells,camdenhells,kissmygrass-steph,1,burritos,5300,2,1,5,20.0,1,4,25.0,0,1,0,0,0,0,1,4,5,1,3,1,2,0,0,0,0,0,0,0,4,-3,1513,8,5,-4,2,-2,d
20191121-2100-burritos-camdenhells,camdenhells,lostangels-rob,1,burritos,5300,14,6,14,42.9,6,14,42.9,0,0,0,2,2,100.0,3,3,6,3,0,1,0,0,3,3,0,1,1,0,14,1,1318,8,7,-1,0,-2,d
20191121-2100-burritos-camdenhells,camdenhells,lions-alfie,1,burritos,5300,2,1,5,20.0,1,5,20.0,0,0,0,0,0,0,2,1,3,2,1,0,0,0,2,0,2,1,0,1,1,-12,1019,4,1,-4,5,-1,d
20191128-1845-camdenhells-greenmachine,camdenhells,camdenhells-davidgalindo,0,greenmachine,5500,4,2,4,50.0,2,3,66.7,0,1,0,0,0,0,0,1,1,6,3,5,0,0,0,0,0,0,0,0,11,15,1448,-3,8,8,-5,0,w
20191128-1845-camdenhells-greenmachine,camdenhells,camdenhells-sean,0,greenmachine,5500,4,2,6,33.3,2,6,33.3,0,0,0,0,4,0,2,5,7,3,2,6,0,0,2,2,0,2,2,0,10,19,1429,5,10,11,-8,0,w
20191128-1845-camdenhells-greenmachine,camdenhells,lostangels-sophie,0,greenmachine,5500,2,1,7,14.3,1,7,14.3,0,0,0,0,0,0,1,3,4,1,1,0,0,1,1,1,0,0,0,0,-2,23,1658,2,11,11,-8,2,w
20191128-1845-camdenhells-greenmachine,camdenhells,rockets-anna,0,greenmachine,5500,6,3,3,100.0,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,15,801,0,7,4,-5,1,w
20191128-1845-camdenhells-greenmachine,camdenhells,rockets-malachi,0,greenmachine,5500,16,7,9,77.8,7,9,77.8,0,0,0,2,3,66.7,0,7,7,1,5,3,3,0,2,1,1,2,2,0,22,24,1209,4,9,7,-6,-1,w
20191128-1845-camdenhells-greenmachine,camdenhells,camdenhells-jess,0,greenmachine,5500,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,2,1,1,1,6,743,3,4,6,-2,-1,w
20191128-1845-camdenhells-greenmachine,camdenhells,lions-alfie,0,greenmachine,5500,6,3,6,50.0,3,6,50.0,0,0,0,0,0,0,2,3,5,3,1,0,0,0,2,0,2,0,0,0,8,11,934,-1,6,7,-5,4,w
20191128-1845-camdenhells-greenmachine,camdenhells,lostangels-daria,0,greenmachine,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,151,-1,0,1,-1,0,w
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-alex,1,camdenhells,5500,0,0,6,0,0,6,0,0,0,0,0,0,0,5,7,12,0,6,0,1,1,1,0,1,1,0,1,0,-14,1278,1,-8,-8,5,-1,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-alison,1,camdenhells,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,-4,-18,1140,-1,-9,-10,10,2,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-kelli,1,camdenhells,5500,0,0,2,0,0,1,0,0,1,0,0,2,0,1,1,2,1,0,0,0,1,1,1,0,1,1,0,-2,-12,1169,-1,-6,-7,3,-3,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-marina,1,camdenhells,5500,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,-3,-16,1045,-2,-7,-5,3,-1,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-sergio,1,camdenhells,5500,4,1,2,50.0,0,0,0,1,2,50.0,1,2,50.0,0,2,2,0,1,1,0,0,0,0,0,1,1,0,5,-11,550,-7,-5,-5,3,-1,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-basel,1,camdenhells,5500,5,2,9,22.2,1,6,16.7,1,3,33.3,0,2,0,0,1,1,1,2,1,0,1,1,1,0,1,1,0,-4,-16,1198,1,-7,-7,6,-1,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-jayd,1,camdenhells,5500,3,1,5,20.0,0,3,0,1,2,50.0,0,0,0,0,2,2,0,1,0,0,0,1,1,0,2,0,2,1,-12,1019,3,-4,-5,3,0,d
20191128-1845-camdenhells-greenmachine,greenmachine,greenmachine-ahmed,1,camdenhells,5500,3,1,5,20.0,1,4,25.0,0,1,0,1,2,50.0,1,2,3,1,6,3,0,0,1,1,0,1,1,0,-1,-16,987,-4,-9,-8,7,0,d
20191128-1930-rockets-lostangels,rockets,rockets-anna,0,lostangels,5500,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4,5,918,-3,-1,11,-7,2,w
20191128-1930-rockets-lostangels,rockets,rockets-darnell,0,lostangels,5500,13,6,15,40.0,6,12,50.0,0,3,0,1,4,25.0,1,3,4,1,5,2,0,2,1,1,0,2,2,0,2,6,1804,-5,-2,12,-9,2,w
20191128-1930-rockets-lostangels,rockets,rockets-janis,0,lostangels,5500,5,2,8,25.0,1,5,20.0,1,3,33.3,0,0,0,2,3,5,2,4,8,0,2,1,0,1,2,0,2,9,3,1971,-4,-3,13,-8,1,w
20191128-1930-rockets-lostangels,rockets,rockets-marc,0,lostangels,5500,7,2,10,20.0,2,9,22.2,0,1,0,3,6,50.0,0,4,4,2,3,3,0,0,2,1,1,4,3,1,4,3,1881,-4,-4,14,-9,2,w
