game_id,sequence_number,period_number,period_seconds,side_id,team_id,player_id,shot_points,fg_made,ft_made,points_scored,fouled,assisted,dribbled,outcome,last_passer
20191031-2100-lions-rockets,492,1,750.51,1,rockets,rockets-alex,2,0,0,0,True,False,True,OffensiveRebound,rockets-paul
20191031-2100-lions-rockets,508,1,779.93,1,rockets,rockets-marc,2,0,2,2,True,True,False,FreeThrowMade,rockets-alex
20191031-2100-lions-rockets,523,1,814.55,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,552,1,850.78,0,lions,lions-rashid,3,0,0,0,False,False,False,OffensiveRebound,lions-gus
20191031-2100-lions-rockets,560,1,865.29,0,lions,lions-gus,2,0,1,1,True,False,True,FreeThrowMade,lions-diego
20191031-2100-lions-rockets,582,1,904.13,1,rockets,rockets-marc,2,0,1,1,True,False,True,FreeThrowMade,rockets-alex
20191031-2100-lions-rockets,600,1,954.32,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,616,1,990.97,1,rockets,rockets-alex,3,0,0,0,False,False,False,TeamRebound,rockets-patricia
20191031-2100-lions-rockets,646,2,13.47,1,rockets,rockets-darnell,2,0,0,0,False,False,False,OffensiveRebound,rockets-alex
20191031-2100-lions-rockets,650,2,15.07,1,rockets,rockets-alex,2,1,0,2,False,False,False,TwoPointShotMade,
20191031-2100-lions-rockets,675,2,75.47,0,lions,greenmachine-andris,2,0,0,0,False,False,False,OffensiveRebound,lions-kata
20191031-2100-lions-rockets,692,2,103.72,0,lions,lions-gus,2,0,0,0,True,False,False,DefensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,711,2,167.62,1,rockets,rockets-alex,2,0,0,0,False,False,True,DefensiveRebound,rockets-darnell
20191031-2100-lions-rockets,722,2,184.51,0,lions,lions-kata,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,731,2,195.72,1,rockets,rockets-paul,2,1,0,2,False,True,False,TwoPointShotMade,rockets-darnell
20191031-2100-lions-rockets,742,2,216.11,0,lions,lions-mychelle,2,0,0,0,False,False,False,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,758,2,236.41,0,lions,greenmachine-andris,2,0,0,0,False,False,False,OffensiveRebound,lions-diego
20191031-2100-lions-rockets,765,2,241.86,0,lions,lions-kata,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-andris
20191031-2100-lions-rockets,782,2,261.28,1,rockets,saturdays-jo,3,0,0,0,False,False,False,OffensiveRebound,rockets-paul
20191031-2100-lions-rockets,791,2,269.45,0,lions,greenmachine-andris,2,1,0,2,False,True,False,TwoPointShotMade,lions-diego
20191031-2100-lions-rockets,802,2,284.63,1,rockets,rockets-marc,2,0,0,0,False,False,True,DefensiveRebound,rockets-paul
20191031-2100-lions-rockets,815,2,299.64,0,lions,lions-rashid,3,0,0,0,False,False,False,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,825,2,318.07,1,rockets,rockets-patricia,2,1,0,2,False,True,False,TwoPointShotMade,rockets-darnell
20191031-2100-lions-rockets,851,2,368.18,0,lions,lions-diego,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191031-2100-lions-rockets,857,2,379.02,1,rockets,rockets-marc,2,1,0,2,False,True,False,TwoPointShotMade,rockets-darnell
20191031-2100-lions-rockets,875,2,404.3,0,lions,lions-rashid,3,1,0,3,False,True,False,ThreePointShotMade,greenmachine-andris
20191031-2100-lions-rockets,885,2,418.22,1,rockets,rockets-anna,2,0,0,0,False,False,False,OffensiveRebound,rockets-darnell
20191031-2100-lions-rockets,898,2,428.62,1,rockets,rockets-anna,2,0,0,0,False,False,True,OffensiveRebound,rockets-marc
20191031-2100-lions-rockets,906,2,437.74,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,rockets-paul
20191031-2100-lions-rockets,915,2,451.3,0,lions,lions-rashid,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,920,2,465.05,1,rockets,rockets-darnell,2,0,1,1,True,False,True,DefensiveRebound,
20191031-2100-lions-rockets,972,2,547.37,0,lions,lions-rashid,2,1,0,2,False,False,True,TwoPointShotMade,lions-gus
20191031-2100-lions-rockets,978,2,561.5,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,rockets-alex
20191031-2100-lions-rockets,990,2,580.08,0,lions,lions-kata,2,0,1,1,True,True,False,DefensiveRebound,lions-gus
20191031-2100-lions-rockets,1006,2,620.56,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,rockets-alex
20191031-2100-lions-rockets,1027,2,656.85,1,rockets,rockets-paul,2,0,0,0,False,False,True,OffensiveRebound,
20191031-2100-lions-rockets,1031,2,659.58,1,rockets,rockets-marc,2,0,0,0,True,False,False,OffensiveRebound,
20191031-2100-lions-rockets,1053,2,705.15,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,rockets-paul
20191031-2100-lions-rockets,1062,2,716.97,0,lions,lions-mychelle,3,1,0,3,False,True,False,ThreePointShotMade,lions-kata
20191031-2100-lions-rockets,1071,2,735.75,1,rockets,rockets-alex,2,0,0,0,False,False,True,DefensiveRebound,saturdays-jo
20191031-2100-lions-rockets,1082,2,747.99,0,lions,lions-kata,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,1094,2,775.7,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-kata
20191031-2100-lions-rockets,1100,2,784.24,1,rockets,rockets-paul,2,0,0,0,True,False,True,OffensiveRebound,rockets-alex
20191031-2100-lions-rockets,1115,2,814.2,1,rockets,rockets-alex,2,1,0,2,False,True,False,TwoPointShotMade,rockets-patricia
20191031-2100-lions-rockets,1131,2,838.85,0,lions,lions-gus,2,1,0,2,False,False,False,TwoPointShotMade,lions-diego
20191031-2100-lions-rockets,1141,2,855.7,1,rockets,rockets-darnell,2,1,0,2,False,True,False,TwoPointShotMade,rockets-marc
20191031-2100-lions-rockets,1151,2,870.92,0,lions,lions-diego,3,1,0,3,False,True,False,ThreePointShotMade,lions-mychelle
20191031-2100-lions-rockets,1160,2,884.16,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,rockets-alex
20191031-2100-lions-rockets,1172,2,900.12,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,rockets-patricia
20191031-2100-lions-rockets,1185,2,915.47,0,lions,lions-diego,2,0,0,0,False,False,False,OffensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,1194,2,929.21,0,lions,lions-mychelle,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191031-2100-lions-rockets,1207,2,950.85,1,rockets,rockets-marc,2,0,0,0,False,False,True,DefensiveRebound,rockets-patricia
20191031-2100-lions-rockets,1214,2,962.66,0,lions,lions-mychelle,2,0,0,0,False,False,False,DefensiveRebound,lions-diego
20191031-2100-lions-rockets,1230,2,983.77,1,rockets,rockets-anna,2,1,0,2,False,True,False,TwoPointShotMade,saturdays-jo
20191031-2100-lions-rockets,1242,2,1000.97,0,lions,lions-rashid,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191031-2100-lions-rockets,1250,2,1008.86,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,rockets-alex
20191031-2100-lions-rockets,1263,2,1020.0,1,rockets,rockets-anna,2,0,0,0,False,False,True,DefensiveRebound,rockets-alex
20191031-2100-lions-rockets,1268,2,1020.0,0,lions,lions-gus,3,0,0,0,False,False,True,DefensiveRebound,
20191031-2100-lions-rockets,1279,2,1020.0,1,rockets,rockets-alex,2,0,0,0,False,False,True,TeamRebound,rockets-marc
20191107-1845-lions-camdenhells,16,1,19.19,1,camdenhells,kissmygrass-steph,2,0,0,0,False,False,False,DefensiveRebound,lostangels-sophie
20191107-1845-lions-camdenhells,22,1,26.87,0,lions,greenmachine-andris,2,1,0,2,False,True,False,TwoPointShotMade,lions-rashid
20191107-1845-lions-camdenhells,36,1,47.55,1,camdenhells,camdenhells-sean,2,0,0,0,False,False,True,DefensiveRebound,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,49,1,64.62,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,True,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,71,1,97.87,1,camdenhells,rockets-malachi,2,1,0,2,False,True,False,TwoPointShotMade,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,82,1,114.19,0,lions,lions-foley,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,94,1,133.53,1,camdenhells,lostangels-sophie,2,0,0,0,False,False,True,OffensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,100,1,138.06,1,camdenhells,rockets-malachi,2,1,0,2,False,True,False,TwoPointShotMade,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,110,1,155.16,0,lions,lions-kata,2,0,0,0,False,False,False,DefensiveRebound,lions-rashid
20191107-1845-lions-camdenhells,118,1,164.09,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,
20191107-1845-lions-camdenhells,131,1,183.79,1,camdenhells,kissmygrass-steph,2,0,0,0,False,False,False,DefensiveRebound,lostangels-sophie
20191107-1845-lions-camdenhells,140,1,202.21,0,lions,lions-mychelle,2,0,0,0,False,False,False,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,153,1,216.71,1,camdenhells,rockets-malachi,2,0,0,0,False,False,False,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,169,1,239.9,0,lions,lions-rashid,2,0,0,0,False,False,False,DefensiveRebound,lions-gus
20191107-1845-lions-camdenhells,188,1,266.83,0,lions,lions-gus,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,195,1,271.71,0,lions,lions-mychelle,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-1845-lions-camdenhells,208,1,295.78,1,camdenhells,rockets-anna,2,0,0,0,False,False,False,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,225,1,320.33,0,lions,lions-kata,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191107-1845-lions-camdenhells,236,1,335.37,1,camdenhells,lostangels-rob,2,0,2,2,True,True,False,FreeThrowMade,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,266,1,381.2,1,camdenhells,lostangels-rob,2,1,0,2,False,True,True,TwoPointShotMade,greenmachine-ahmed
20191107-1845-lions-camdenhells,278,1,398.43,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,310,1,430.05,1,camdenhells,lostangels-rob,2,1,0,2,False,False,True,TwoPointShotMade,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,317,1,443.99,0,lions,lions-foley,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191107-1845-lions-camdenhells,344,1,476.07,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-rashid
20191107-1845-lions-camdenhells,351,1,489.59,1,camdenhells,rockets-anna,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-ahmed
20191107-1845-lions-camdenhells,357,1,494.46,0,lions,lions-kata,2,1,0,2,False,False,True,TwoPointShotMade,lions-foley
20191107-1845-lions-camdenhells,368,1,511.2,1,camdenhells,lions-alfie,2,0,0,0,False,False,False,OffensiveRebound,lostangels-rob
20191107-1845-lions-camdenhells,374,1,516.64,1,camdenhells,lostangels-rob,2,0,0,0,False,False,True,DefensiveRebound,
20191107-1845-lions-camdenhells,387,1,532.67,0,lions,lions-rashid,3,1,0,3,False,True,False,ThreePointShotMade,lions-kata
20191107-1845-lions-camdenhells,400,1,549.08,1,camdenhells,camdenhells-jess,3,0,0,0,False,False,False,DefensiveRebound,lions-alfie
20191107-1845-lions-camdenhells,435,1,588.08,1,camdenhells,greenmachine-ahmed,2,0,1,1,True,False,True,FreeThrowMade,
20191107-1845-lions-camdenhells,452,1,623.9,0,lions,lions-foley,2,0,0,0,False,False,True,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,460,1,636.91,1,camdenhells,greenmachine-ahmed,2,0,1,1,True,True,True,FreeThrowMade,rockets-malachi
20191107-1845-lions-camdenhells,489,1,678.11,1,camdenhells,rockets-malachi,2,0,0,0,False,False,False,OffensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,496,1,683.64,1,camdenhells,rockets-malachi,2,0,1,1,True,True,False,FreeThrowMade,greenmachine-ahmed
20191107-1845-lions-camdenhells,514,1,719.42,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,524,1,731.48,1,camdenhells,kissmygrass-steph,2,0,0,0,False,False,False,OffensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,530,1,733.67,1,camdenhells,rockets-malachi,2,0,0,0,False,False,False,OffensiveRebound,
20191107-1845-lions-camdenhells,537,1,738.51,1,camdenhells,lostangels-sophie,2,0,0,0,False,False,False,OffensiveRebound,rockets-malachi
20191107-1845-lions-camdenhells,541,1,743.07,1,camdenhells,rockets-malachi,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1845-lions-camdenhells,554,1,761.32,0,lions,lions-rashid,3,1,0,3,False,True,False,ThreePointShotMade,lions-mychelle
20191107-1845-lions-camdenhells,564,1,772.42,1,camdenhells,camdenhells-davidgalindo,3,0,0,0,False,False,False,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,587,1,801.66,1,camdenhells,kissmygrass-steph,2,1,0,2,False,False,True,TwoPointShotMade,rockets-malachi
20191107-1845-lions-camdenhells,596,1,817.77,0,lions,lions-foley,2,0,0,0,False,False,True,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,606,1,829.91,1,camdenhells,lostangels-rob,2,1,0,2,False,False,True,TwoPointShotMade,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,629,1,869.66,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,False,DefensiveRebound,kissmygrass-steph
20191107-1845-lions-camdenhells,646,1,905.18,0,lions,lions-rashid,2,0,0,0,False,False,False,DefensiveRebound,lions-foley
20191107-1845-lions-camdenhells,655,1,913.39,1,camdenhells,lions-alfie,2,0,0,0,True,False,False,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,677,1,959.14,1,camdenhells,lostangels-rob,2,0,0,0,False,False,False,OffensiveRebound,lions-alfie
20191107-1845-lions-camdenhells,682,1,965.02,1,camdenhells,camdenhells-sean,2,0,0,0,False,False,False,DefensiveRebound,kissmygrass-steph
20191107-1845-lions-camdenhells,688,1,970.79,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,lions-mychelle
20191107-1845-lions-camdenhells,699,1,984.1,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,False,DefensiveRebound,lions-alfie
20191107-1845-lions-camdenhells,707,1,991.44,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-gus
20191107-1845-lions-camdenhells,726,1,1019.63,1,camdenhells,camdenhells-sean,2,0,0,0,True,False,False,DefensiveRebound,
20191107-1845-lions-camdenhells,773,2,21.97,0,lions,greenmachine-andris,2,0,0,0,False,False,True,DefensiveRebound,lions-foley
20191107-1845-lions-camdenhells,779,2,31.95,1,camdenhells,greenmachine-ahmed,3,0,0,0,False,False,False,OffensiveRebound,lostangels-rob
20191107-1845-lions-camdenhells,785,2,38.54,1,camdenhells,rockets-anna,2,1,0,2,False,True,False,TwoPointShotMade,rockets-malachi
20191107-1845-lions-camdenhells,793,2,52.57,0,lions,lions-foley,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191107-1845-lions-camdenhells,803,2,66.0,1,camdenhells,lostangels-rob,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1845-lions-camdenhells,817,2,82.16,0,lions,lions-foley,2,1,0,2,False,True,False,TwoPointShotMade,lions-mychelle
20191107-1845-lions-camdenhells,827,2,98.82,1,camdenhells,greenmachine-ahmed,2,1,0,2,False,True,True,TwoPointShotMade,rockets-malachi
20191107-1845-lions-camdenhells,841,2,118.97,0,lions,lions-mychelle,3,0,0,0,False,False,False,OffensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,845,2,124.66,0,lions,lions-gus,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1845-lions-camdenhells,853,2,136.45,1,camdenhells,rockets-anna,2,0,0,0,False,False,False,DefensiveRebound,rockets-malachi
20191107-1845-lions-camdenhells,875,2,170.73,1,camdenhells,camdenhells-jess,2,0,0,0,False,False,False,DefensiveRebound,rockets-anna
20191107-1845-lions-camdenhells,882,2,178.28,0,lions,greenmachine-andris,2,1,0,2,False,True,True,TwoPointShotMade,lions-kata
20191107-1845-lions-camdenhells,907,2,205.91,1,camdenhells,camdenhells-davidgalindo,2,0,2,2,True,True,False,FreeThrowMade,lions-alfie
20191107-1845-lions-camdenhells,941,2,269.15,0,lions,lions-kata,3,0,0,0,False,False,False,DefensiveRebound,lions-gus
20191107-1845-lions-camdenhells,955,2,279.81,1,camdenhells,lostangels-rob,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1845-lions-camdenhells,963,2,292.73,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,982,2,313.44,1,camdenhells,lostangels-sophie,2,1,0,2,False,True,False,TwoPointShotMade,lions-alfie
20191107-1845-lions-camdenhells,990,2,319.75,0,lions,lions-foley,3,1,0,3,False,True,False,ThreePointShotMade,lions-kata
20191107-1845-lions-camdenhells,1004,2,338.75,1,camdenhells,lostangels-sophie,2,0,0,0,False,False,True,OffensiveRebound,camdenhells-davidgalindo
20191107-1845-lions-camdenhells,1009,2,343.37,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,True,OffensiveRebound,
20191107-1845-lions-camdenhells,1020,2,352.73,0,lions,lions-foley,2,0,1,1,True,True,True,OffensiveRebound,lions-kata
20191107-1845-lions-camdenhells,1036,2,395.28,0,lions,lions-mychelle,3,1,0,3,False,True,False,ThreePointShotMade,lions-kata
20191107-1845-lions-camdenhells,1049,2,406.75,1,camdenhells,lostangels-sophie,2,0,0,0,False,False,False,OffensiveRebound,kissmygrass-steph
20191107-1845-lions-camdenhells,1054,2,411.84,1,camdenhells,rockets-malachi,2,0,0,0,True,False,False,OffensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,1065,2,429.34,1,camdenhells,camdenhells-sean,2,0,0,0,False,False,True,OffensiveRebound,
20191107-1845-lions-camdenhells,1071,2,433.91,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,True,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,1079,2,441.62,0,lions,lions-mychelle,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,1088,2,455.74,1,camdenhells,camdenhells-davidgalindo,2,0,0,0,False,False,False,OffensiveRebound,kissmygrass-steph
20191107-1845-lions-camdenhells,1092,2,457.62,1,camdenhells,rockets-malachi,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-1845-lions-camdenhells,1112,2,493.28,0,lions,lions-foley,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191107-1845-lions-camdenhells,1117,2,503.1,1,camdenhells,camdenhells-sean,2,0,0,0,True,False,True,OffensiveRebound,
20191107-1845-lions-camdenhells,1138,2,534.82,1,camdenhells,camdenhells-sean,2,0,0,0,False,False,True,DefensiveRebound,
20191107-1845-lions-camdenhells,1146,2,539.43,0,lions,lions-kata,2,1,0,2,False,False,True,TwoPointShotMade,lions-gus
20191107-1845-lions-camdenhells,1165,2,567.78,1,camdenhells,camdenhells-jess,2,0,0,0,False,False,True,DefensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,1182,2,591.12,1,camdenhells,camdenhells-sean,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1845-lions-camdenhells,1191,2,608.46,0,lions,lions-gus,2,0,0,0,False,False,False,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,1203,2,620.77,1,camdenhells,lostangels-rob,2,0,0,0,True,False,False,DefensiveRebound,rockets-malachi
20191107-1845-lions-camdenhells,1218,2,652.69,0,lions,lions-mychelle,2,1,0,2,False,True,False,TwoPointShotMade,lions-kata
20191107-1845-lions-camdenhells,1233,2,683.91,0,lions,lions-kata,2,0,0,0,False,False,False,DefensiveRebound,lions-gus
20191107-1845-lions-camdenhells,1243,2,696.77,0,lions,lions-kata,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1845-lions-camdenhells,1256,2,711.12,1,camdenhells,lions-alfie,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1845-lions-camdenhells,1267,2,728.96,0,lions,lions-mychelle,3,0,0,0,False,False,False,OffensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,1287,2,761.56,0,lions,lions-kata,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-andris
20191107-1845-lions-camdenhells,1314,2,787.11,0,lions,lions-rashid,2,0,1,1,True,True,True,FreeThrowMade,lions-mychelle
20191107-1845-lions-camdenhells,1336,2,824.15,1,camdenhells,lostangels-rob,2,0,0,0,False,False,False,DefensiveRebound,kissmygrass-steph
20191107-1845-lions-camdenhells,1368,2,885.46,0,lions,lions-mychelle,2,0,0,0,False,False,True,OffensiveRebound,lions-foley
20191107-1845-lions-camdenhells,1402,2,927.0,1,camdenhells,lostangels-sophie,2,0,0,0,False,False,False,OffensiveRebound,camdenhells-sean
20191107-1845-lions-camdenhells,1410,2,938.03,1,camdenhells,lostangels-rob,2,0,0,0,False,False,True,DefensiveRebound,camdenhells-jess
20191107-1845-lions-camdenhells,1433,2,982.07,0,lions,lions-foley,2,0,0,0,False,False,True,DefensiveRebound,lions-gus
20191107-1845-lions-camdenhells,1450,2,1004.1,1,camdenhells,camdenhells-jess,2,1,0,2,False,True,False,TwoPointShotMade,camdenhells-sean
20191107-1845-lions-camdenhells,1459,2,1020.0,0,lions,lions-gus,2,0,0,0,False,False,True,DefensiveRebound,lions-kata
20191107-1845-lions-camdenhells,1471,2,1020.0,1,camdenhells,lostangels-rob,3,0,2,2,True,True,False,FreeThrowMade,camdenhells-jess
20191107-1845-lions-camdenhells,1490,2,1020.0,0,lions,lions-foley,3,0,0,0,False,False,False,DefensiveRebound,lions-mychelle
20191107-1930-hotshots-greenmachine,29,1,14.93,1,greenmachine,greenmachine-victoria,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-basel
20191107-1930-hotshots-greenmachine,50,1,51.5,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-basel
20191107-1930-hotshots-greenmachine,64,1,72.59,0,hotshots,imports-dan,2,0,0,0,False,False,True,DefensiveRebound,hotshots-harrison
20191107-1930-hotshots-greenmachine,85,1,111.33,1,greenmachine,greenmachine-basel,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,92,1,121.89,0,hotshots,hotshots-harrison,2,0,0,0,False,False,True,DefensiveRebound,imports-dan
20191107-1930-hotshots-greenmachine,112,1,146.87,0,hotshots,hotshots-sharad,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,122,1,169.74,1,greenmachine,greenmachine-basel,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-jayd
20191107-1930-hotshots-greenmachine,129,1,181.27,0,hotshots,saturdays-claire,2,0,0,0,False,False,False,OffensiveRebound,hotshots-sharad
20191107-1930-hotshots-greenmachine,133,1,184.27,0,hotshots,imports-dan,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1930-hotshots-greenmachine,156,1,235.39,0,hotshots,imports-dan,2,0,0,0,False,False,True,DefensiveRebound,saturdays-claire
20191107-1930-hotshots-greenmachine,169,1,255.64,0,hotshots,hotshots-marine,2,0,0,0,False,False,False,OffensiveRebound,saturdays-claire
20191107-1930-hotshots-greenmachine,174,1,261.58,0,hotshots,imports-dan,2,0,0,0,False,False,False,OffensiveRebound,hotshots-harrison
20191107-1930-hotshots-greenmachine,181,1,267.77,0,hotshots,hotshots-harrison,3,0,0,0,False,False,True,DefensiveRebound,hotshots-sharad
20191107-1930-hotshots-greenmachine,189,1,280.61,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-basel
20191107-1930-hotshots-greenmachine,197,1,290.01,0,hotshots,hotshots-sharad,2,0,0,0,False,False,True,OffensiveRebound,imports-dan
20191107-1930-hotshots-greenmachine,201,1,299.71,0,hotshots,hotshots-marine,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1930-hotshots-greenmachine,219,1,332.45,1,greenmachine,greenmachine-marina,2,0,0,0,False,False,True,OffensiveRebound,greenmachine-basel
20191107-1930-hotshots-greenmachine,223,1,336.45,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1930-hotshots-greenmachine,238,1,354.24,0,hotshots,hotshots-harrison,2,0,0,0,False,False,True,OffensiveRebound,hotshots-bernard
20191107-1930-hotshots-greenmachine,250,1,370.42,1,greenmachine,greenmachine-basel,2,0,0,0,True,False,True,DefensiveRebound,
20191107-1930-hotshots-greenmachine,264,1,399.14,0,hotshots,hotshots-bernard,2,0,0,0,False,False,True,OffensiveRebound,lions-saulius
20191107-1930-hotshots-greenmachine,268,1,400.54,0,hotshots,saturdays-claire,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,284,1,425.64,1,greenmachine,rockets-malachi,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,299,1,449.21,1,greenmachine,greenmachine-jayd,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,325,1,512.17,0,hotshots,lions-saulius,2,0,2,2,True,True,False,FreeThrowMade,hotshots-bernard
20191107-1930-hotshots-greenmachine,339,1,532.27,1,greenmachine,greenmachine-ahmed,2,0,1,1,True,False,True,DefensiveRebound,rockets-malachi
20191107-1930-hotshots-greenmachine,357,1,559.33,0,hotshots,hotshots-harrison,2,0,0,0,False,False,True,OffensiveRebound,saturdays-claire
20191107-1930-hotshots-greenmachine,365,1,566.08,0,hotshots,hotshots-bernard,2,1,0,2,False,False,True,TwoPointShotMade,lions-saulius
20191107-1930-hotshots-greenmachine,373,1,577.1,1,greenmachine,greenmachine-jayd,3,0,0,0,False,False,False,DefensiveRebound,kissmygrass-steph
20191107-1930-hotshots-greenmachine,386,1,595.01,0,hotshots,imports-dan,2,0,0,0,False,False,True,OffensiveRebound,hotshots-harrison
20191107-1930-hotshots-greenmachine,396,1,602.55,0,hotshots,imports-dan,2,1,0,2,False,False,True,TwoPointShotMade,hotshots-bernard
20191107-1930-hotshots-greenmachine,410,1,619.01,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,False,OffensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,418,1,623.7,1,greenmachine,kissmygrass-steph,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,444,1,649.83,1,greenmachine,greenmachine-ahmed,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-basel
20191107-1930-hotshots-greenmachine,453,1,665.95,0,hotshots,hotshots-harrison,2,1,0,2,False,False,True,TwoPointShotMade,hotshots-bernard
