game_id,team_id,side_id,possession_id,first_event_id,first_event_type,first_player_id,first_on_court_player_id,cause_type,resolution_type,resolution_is_turnover,last_player_id,points_scored,opp_points_scored_next,second_chance_points,is_after_turnover,passes,players_involved,oreb,true_fga,true_3pa,fta,p1,p2,p3,p4,p5,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5
20191031-1930-greenmachine-burritos,burritos,1,42,40cc4c45-c70f-4bdc-a691-8c032aea964a,PlayerControl,burritos-stuart,burritos-stuart,TwoPointShotMissed,DefensiveRebound,False,burritos-tom,0,0,0,False,6,4,0,1,0,0,burritos-wouter,burritos-stuart,burritos-tom,burritos-suzi,burritos-sylwia,greenmachine-victoria,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,43,51030e96-e483-4632-adf9-b93b04f05739,ThrowIn,greenmachine-ahmed,greenmachine-alex,DefensiveRebound,BadPass,True,greenmachine-basel,0,2,0,False,3,3,0,0,0,0,greenmachine-victoria,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,burritos-wouter,burritos-stuart,burritos-tom,burritos-suzi,burritos-sylwia
20191031-1930-greenmachine-burritos,burritos,1,44,e6d971c0-5964-40ab-b8a5-5f1e604698c5,Steal,burritos-alex,burritos-alex,BadPass,TwoPointShotMade,False,burritos-alex,2,0,2,True,5,4,1,2,1,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,greenmachine-victoria,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,45,679f833d-95b8-4f2e-ba2e-2624730c9df9,ThrowIn,greenmachine-alex,greenmachine-ahmed,TwoPointShotMade,BadPass,True,greenmachine-alex,0,1,0,False,3,3,0,0,0,0,greenmachine-victoria,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,46,b0b84342-3867-4476-bb47-8dae67d296a5,Steal,burritos-alex,burritos-alex,BadPass,FreeThrowMade,False,burritos-wouter,1,0,1,True,1,3,1,2,0,2,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,greenmachine-victoria,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,47,0ec2e2ce-541b-47f5-bded-d7d19261c199,ThrowIn,greenmachine-alex,greenmachine-ahmed,FreeThrowMade,TwoPointShotMissed,False,greenmachine-basel,0,1,0,False,7,4,0,1,0,0,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,48,6f8eb0f9-0035-4770-b00d-2b1fec866da7,PlayerControl,burritos-alex,burritos-alex,TwoPointShotMissed,FreeThrowMissed,False,dropbears-mary,1,0,1,False,3,4,1,2,1,2,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison
20191031-1930-greenmachine-burritos,greenmachine,0,49,28800b7d-fe37-4d7c-9510-b8b18e1e4140,PlayerControl,greenmachine-ahmed,greenmachine-ahmed,FreeThrowMissed,BadPass,True,greenmachine-ahmed,0,0,0,False,2,2,0,0,0,0,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,50,666bf6a4-4a47-4495-a7ac-a9175a2893db,Steal,burritos-tom,burritos-tom,BadPass,BadPass,True,burritos-tom,0,2,0,True,0,1,0,0,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison
20191031-1930-greenmachine-burritos,greenmachine,0,51,5d543ece-fa07-4019-8450-0bc939403453,Steal,greenmachine-alex,greenmachine-alex,BadPass,TwoPointShotMade,False,greenmachine-basel,2,2,0,True,2,3,0,1,0,0,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,52,030be319-b4cc-4385-a727-e839f6af438f,ThrowIn,burritos-alex,burritos-tom,TwoPointShotMade,TwoPointShotMade,False,burritos-wouter,2,0,0,False,2,2,0,1,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-ahmed,greenmachine-alex,greenmachine-basel,greenmachine-allison
20191031-1930-greenmachine-burritos,greenmachine,0,53,d082464a-5ba9-4c78-9002-98e8f0773cd0,ThrowIn,greenmachine-allison,greenmachine-basel,TwoPointShotMade,TwoPointShotMissed,False,greenmachine-jayd,0,2,0,False,2,2,0,1,0,0,saturdays-jo,greenmachine-alex,greenmachine-basel,greenmachine-allison,greenmachine-jayd,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,54,bb176968-1d54-48a3-92fc-9f2867a24cfe,PlayerControl,burritos-wouter,burritos-wouter,TwoPointShotMissed,TwoPointShotMade,False,burritos-wouter,2,2,0,False,2,2,0,1,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-alex,greenmachine-basel,greenmachine-allison,greenmachine-jayd
20191031-1930-greenmachine-burritos,greenmachine,0,55,9be091f2-5828-40da-b9e6-380eccddf347,ThrowIn,greenmachine-ahmed,greenmachine-basel,TwoPointShotMade,TwoPointShotMade,False,greenmachine-jayd,2,0,2,False,3,3,1,2,1,0,saturdays-jo,greenmachine-alex,greenmachine-basel,greenmachine-allison,greenmachine-jayd,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,56,e0954715-aae0-44ac-9b6e-b3f468257bea,ThrowIn,burritos-wouter,burritos-tom,TwoPointShotMade,BadPass,True,burritos-tom,0,0,0,False,1,1,0,0,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-alex,greenmachine-basel,greenmachine-allison,greenmachine-jayd
20191031-1930-greenmachine-burritos,greenmachine,0,57,8fd50f05-9fa4-49b2-89db-b4dd50119e0f,Steal,greenmachine-jayd,greenmachine-jayd,BadPass,BadPass,True,greenmachine-ahmed,0,0,0,True,3,3,0,0,0,0,saturdays-jo,greenmachine-basel,greenmachine-allison,greenmachine-jayd,greenmachine-ahmed,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,58,13ae7d8c-4343-41b2-afa8-e16fae1445d6,Steal,burritos-suzi,burritos-suzi,BadPass,BadPass,True,burritos-suzi,0,0,0,True,0,1,0,0,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-basel,greenmachine-allison,greenmachine-jayd,greenmachine-ahmed
20191031-1930-greenmachine-burritos,greenmachine,0,59,95b960ee-54d6-496e-9ba7-09e13cdbd63c,Steal,greenmachine-ahmed,greenmachine-ahmed,BadPass,BadPass,True,greenmachine-basel,0,2,0,True,2,3,0,0,0,0,saturdays-jo,greenmachine-basel,greenmachine-allison,greenmachine-jayd,greenmachine-ahmed,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,60,74f5a9c9-909a-4c3c-b2d2-d256886dc75b,Steal,burritos-alex,burritos-alex,BadPass,TwoPointShotMade,False,burritos-suzi,2,0,0,True,1,2,0,1,0,0,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter,saturdays-jo,greenmachine-basel,greenmachine-allison,greenmachine-jayd,greenmachine-ahmed
20191031-1930-greenmachine-burritos,greenmachine,0,61,c75aa58f-d8d2-4da0-b809-18724fb739f8,ThrowIn,greenmachine-jayd,greenmachine-basel,TwoPointShotMade,StartOfPeriod,False,greenmachine-alex,0,0,0,False,1,2,1,2,0,0,saturdays-jo,greenmachine-basel,greenmachine-allison,greenmachine-jayd,greenmachine-ahmed,burritos-tom,burritos-sylwia,dropbears-mary,burritos-alex,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,62,9f437350-570a-4dc9-96fa-0d4f29dcf872,StartOfPeriod,burritos-allen,burritos-allen,StartOfPeriod,ThreePointShotMissed,False,burritos-stuart,0,0,0,False,4,4,0,1,1,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,63,4d572b43-417a-4204-bc84-8c76331a0ed7,PlayerControl,greenmachine-alex,greenmachine-alex,ThreePointShotMissed,BadPass,True,greenmachine-jayd,0,2,0,False,1,2,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,64,b93ae82d-fcd1-4b4d-b2f2-3876fc97bc34,ThrowIn,burritos-allen,burritos-sylwia,BadPass,TwoPointShotMade,False,burritos-alex,2,0,2,True,9,5,1,2,1,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,65,61672136-8710-4ac9-9196-c0046466674b,ThrowIn,greenmachine-alex,greenmachine-jayd,TwoPointShotMade,OutOfBounds_Turnover,True,greenmachine-jayd,0,0,0,False,4,4,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,66,fb380ac9-6430-4394-bd4b-70c20805aa33,ThrowIn,burritos-sylwia,burritos-allen,OutOfBounds_Turnover,ThreePointShotMissed,False,burritos-stuart,0,0,0,True,2,2,0,1,1,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,67,25912d2e-bd2a-4353-a464-c2c9f35f9f15,PlayerControl,greenmachine-jayd,greenmachine-jayd,ThreePointShotMissed,Travel,True,greenmachine-allison,0,0,0,False,2,3,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,68,2b4eace1-0932-48df-b0b7-a86cd0914e38,ThrowIn,burritos-alex,burritos-suzi,Travel,TwoPointShotMissed,False,burritos-allen,0,0,0,True,2,3,1,2,0,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,69,a0a5a027-9b6e-47eb-994b-e5ab5ee543d0,PlayerControl,greenmachine-alex,greenmachine-alex,TwoPointShotMissed,BadPass,True,greenmachine-alex,0,0,0,False,0,1,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,70,327f322f-e1d2-4c8c-9553-084cc18ab472,ThrowIn,burritos-allen,burritos-stuart,BadPass,DefensiveRebound,False,burritos-alex,0,3,0,True,4,4,0,1,1,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,71,67351b94-734a-4fcf-a02f-835439dcd67e,ThrowIn,saturdays-jo,greenmachine-alex,DefensiveRebound,ThreePointShotMade,False,greenmachine-basel,3,0,0,False,3,3,0,1,1,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,72,35a08876-6abc-48ad-8b92-ff80fba392a8,ThrowIn,burritos-alex,burritos-allen,ThreePointShotMade,TwoPointShotMissed,False,burritos-alex,0,0,0,False,3,3,0,1,0,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,73,fc39a2fe-5df0-4d35-b2bf-a5a9794c9cd5,PlayerControl,greenmachine-alex,greenmachine-alex,TwoPointShotMissed,BadPass,True,greenmachine-alex,0,0,0,False,0,1,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,74,7f8f5c37-36c0-439f-885f-d78db5fcf979,Steal,burritos-stuart,burritos-stuart,BadPass,BadPass,True,burritos-alex,0,0,0,True,2,3,0,0,0,0,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,75,c573775d-8463-4fe7-8bec-e22c83d0d43b,ThrowIn,saturdays-jo,greenmachine-alex,BadPass,BadPass,True,greenmachine-allison,0,0,0,True,8,5,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-sylwia,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,76,26e171cd-c60d-4c58-b3d6-3eecfd115e3f,Steal,burritos-suzi,burritos-suzi,BadPass,TwoPointShotMissed,False,dropbears-mary,0,0,0,True,4,4,0,1,0,0,burritos-allen,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,77,18bd7d86-1708-4b9e-b743-53d05ff239fe,PlayerControl,saturdays-jo,saturdays-jo,TwoPointShotMissed,TwoPointShotMissed,False,greenmachine-jayd,0,0,0,False,3,3,0,1,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,78,683323c6-3ebd-4759-8383-90a26f530b8e,PlayerControl,burritos-wouter,burritos-wouter,TwoPointShotMissed,ThreePointShotMissed,False,burritos-stuart,0,0,0,False,1,2,0,1,1,0,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,burritos-wouter,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,79,eee2327f-3223-43d3-ba19-3fe9190bb9a8,PlayerControl,greenmachine-allison,greenmachine-allison,ThreePointShotMissed,LostBall,True,greenmachine-allison,0,3,0,False,0,1,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,80,e4da20bc-ddc8-4a1a-be5d-d81c7ba175db,Steal,burritos-stuart,burritos-stuart,LostBall,FreeThrowMade,False,burritos-stuart,3,0,0,True,0,1,0,1,0,1,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,burritos-wouter,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,81,51dc858d-5dc6-4bef-8909-daec974fa8af,ThrowIn,saturdays-jo,greenmachine-alex,FreeThrowMade,ThreePointShotMissed,False,greenmachine-jayd,0,0,0,False,4,3,0,1,1,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-stuart,burritos-alex,burritos-suzi,dropbears-mary,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,82,e53e474b-9c36-4091-8a66-beeba84ff9f7,PlayerControl,burritos-wouter,burritos-wouter,ThreePointShotMissed,BadPass,True,burritos-tom,0,0,0,False,3,4,0,0,0,0,burritos-alex,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,83,c5cd56b2-e089-4249-8ee9-142d4b79c3f1,Steal,greenmachine-alex,greenmachine-alex,BadPass,TwoPointShotMissed,False,greenmachine-jayd,0,0,0,True,3,4,0,1,0,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,burritos-alex,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom
20191031-1930-greenmachine-burritos,burritos,1,84,2dd5c4d1-6a71-4117-bbc7-4c6853f78fd2,PlayerControl,burritos-tom,burritos-tom,TwoPointShotMissed,ThreePointShotMissed,False,burritos-stuart,0,0,0,False,1,2,0,1,1,0,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom,burritos-stuart,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,85,ddb39192-56a2-4e6a-bff4-47b5f664d4bf,PlayerControl,greenmachine-alex,greenmachine-alex,ThreePointShotMissed,ThreePointShotMissed,False,greenmachine-jayd,0,2,0,False,3,3,0,1,1,0,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom,burritos-stuart
20191031-1930-greenmachine-burritos,burritos,1,86,1ec17c14-eb4c-425b-bf81-85211a75f500,PlayerControl,burritos-tom,burritos-tom,ThreePointShotMissed,FreeThrowMade,False,burritos-wouter,2,0,0,False,2,3,0,1,0,2,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom,burritos-stuart,saturdays-jo,greenmachine-allison,greenmachine-jayd,greenmachine-basel,greenmachine-alex
20191031-1930-greenmachine-burritos,greenmachine,0,87,71ecbd1e-649f-410b-8380-2465de2208e3,ThrowIn,greenmachine-ahmed,greenmachine-ahmed,FreeThrowMade,BadPass,True,greenmachine-ahmed,0,0,0,False,0,0,0,0,0,0,saturdays-jo,greenmachine-allison,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,dropbears-mary,burritos-wouter,burritos-sylwia,burritos-tom,burritos-stuart
20191031-1930-greenmachine-burritos,burritos,1,88,7daa63b7-e0cf-436b-83f8-90f97ee31216,Steal,burritos-tom,burritos-tom,BadPass,ThreePointShotMissed,False,burritos-tom,0,0,0,True,2,2,0,1,1,0,dropbears-mary,burritos-sylwia,burritos-tom,burritos-stuart,burritos-allen,saturdays-jo,greenmachine-allison,greenmachine-basel,greenmachine-alex,greenmachine-ahmed
20191031-1930-greenmachine-burritos,greenmachine,0,89,0ffce0fb-b947-4849-9247-15a5ca947a34,PlayerControl,greenmachine-ahmed,greenmachine-ahmed,ThreePointShotMissed,TwoPointShotMissed,False,greenmachine-ahmed,0,0,0,False,2,2,1,3,0,0,saturdays-jo,greenmachine-allison,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,dropbears-mary,burritos-sylwia,burritos-allen,burritos-wouter,burritos-tom
20191031-1930-greenmachine-burritos,burritos,1,90,a50457be-1830-430b-9d55-66add1b372ac,PlayerControl,burritos-tom,burritos-tom,TwoPointShotMissed,BadPass,True,burritos-wouter,0,2,0,False,3,3,0,0,0,0,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex,saturdays-jo,greenmachine-allison,greenmachine-basel,greenmachine-alex,greenmachine-ahmed
20191031-1930-greenmachine-burritos,greenmachine,0,91,2535244f-7e8c-49ae-adbe-378ab03540d3,ThrowIn,greenmachine-ahmed,greenmachine-basel,BadPass,TwoPointShotMade,False,greenmachine-ahmed,2,2,2,True,6,4,1,2,0,0,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex
20191031-1930-greenmachine-burritos,burritos,1,92,8479ab20-f7d5-4bfc-9e4a-cc89e085aaa7,ThrowIn,burritos-alex,burritos-tom,TwoPointShotMade,TwoPointShotMade,False,burritos-wouter,2,0,0,False,2,2,0,1,0,0,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria
20191031-1930-greenmachine-burritos,greenmachine,0,93,a2b28c7b-55a0-4761-9810-6f6e5d49f91a,ThrowIn,greenmachine-alex,greenmachine-ahmed,TwoPointShotMade,TwoPointShotMissed,False,greenmachine-victoria,0,0,0,False,3,3,0,1,0,0,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex
20191031-1930-greenmachine-burritos,burritos,1,94,37b8c601-3bfd-4ffb-b060-1eb5fdb2b24c,PlayerControl,burritos-alex,burritos-alex,TwoPointShotMissed,TwoPointShotMissed,False,dropbears-mary,0,3,0,False,2,3,0,1,0,0,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria
20191031-1930-greenmachine-burritos,greenmachine,0,95,e0c91183-f607-4a72-88c8-2e62be2f024c,PlayerControl,greenmachine-alex,greenmachine-alex,TwoPointShotMissed,FreeThrowMade,False,greenmachine-alex,3,0,3,False,1,2,1,2,0,3,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria,dropbears-mary,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex
20191031-1930-greenmachine-burritos,burritos,1,96,cc4e09ce-fcc7-49d0-b29a-49787becca04,ThrowIn,burritos-alex,burritos-wouter,FreeThrowMade,TwoPointShotMissed,False,burritos-alex,0,0,0,False,4,4,0,1,0,0,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex,burritos-suzi,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria
20191031-1930-greenmachine-burritos,greenmachine,0,97,1abbc007-139f-42d6-aef0-7741cdade1bc,PlayerControl,greenmachine-alex,greenmachine-alex,TwoPointShotMissed,TwoPointShotMissed,False,greenmachine-basel,0,2,0,False,2,3,0,1,0,0,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria,burritos-sylwia,burritos-wouter,burritos-tom,burritos-alex,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,98,796cd1d0-34e1-4648-b13f-a4be5816e589,PlayerControl,burritos-alex,burritos-alex,TwoPointShotMissed,TwoPointShotMade,False,burritos-wouter,2,0,0,False,2,3,0,1,0,0,burritos-sylwia,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,saturdays-jo,greenmachine-basel,greenmachine-alex,greenmachine-ahmed,greenmachine-victoria
20191031-1930-greenmachine-burritos,greenmachine,0,99,b2ad9af3-d474-4e98-93e6-187ec454dd02,ThrowIn,greenmachine-jayd,greenmachine-ahmed,TwoPointShotMade,TwoPointShotMissed,False,greenmachine-victoria,0,1,0,False,3,3,0,1,0,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-sylwia,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,100,903da7ec-088f-4b8a-a666-59c90a90028b,PlayerControl,burritos-stuart,burritos-stuart,TwoPointShotMissed,BadPass,True,burritos-alex,1,2,0,False,2,3,1,1,0,2,burritos-sylwia,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,101,5454f91f-804b-4501-92a9-8c2927b9daaf,Steal,greenmachine-jayd,greenmachine-jayd,BadPass,TwoPointShotMade,False,saturdays-jo,2,3,2,True,5,5,1,2,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-sylwia,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter
20191031-1930-greenmachine-burritos,burritos,1,102,c9c323c9-0546-4c21-b984-655fad8ed6fd,ThrowIn,burritos-alex,burritos-stuart,TwoPointShotMade,ThreePointShotMade,False,dropbears-mary,3,3,0,False,5,4,0,1,1,0,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,103,18b0ba99-0276-4512-a35a-65e2998cd1a7,ThrowIn,greenmachine-jayd,greenmachine-ahmed,ThreePointShotMade,ThreePointShotMade,False,greenmachine-ahmed,3,0,0,False,3,2,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary
20191031-1930-greenmachine-burritos,burritos,1,104,7b250c59-a4ad-4a35-bf5e-2eea61ee4043,ThrowIn,burritos-alex,burritos-wouter,ThreePointShotMade,BadPass,True,burritos-wouter,0,3,0,False,1,1,0,0,0,0,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,105,478df798-9d7a-4225-b6dc-9f4767fcfac4,ThrowIn,saturdays-jo,greenmachine-ahmed,BadPass,ThreePointShotMade,False,greenmachine-ahmed,3,1,0,True,3,2,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary
20191031-1930-greenmachine-burritos,burritos,1,106,2311bc82-4b06-4b8c-8793-697c0313efc7,ThrowIn,burritos-wouter,burritos-alex,ThreePointShotMade,FreeThrowMissed,False,burritos-stuart,1,0,1,False,3,3,2,3,1,2,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
